plotID,rich_after,rich_before,q1_after,q1_before,q2_after,q2_before,cov_after,cov_before,nyr_after,nyr_before,drich,dq1,dq2,impact,severity,recency
TALL_042,17.0,27.0,10.168116232402234,10.359661524454905,7.320717131474105,6.791075533011017,0.9952380952380953,0.9822640990157108,2.0,7.0,-10.0,-0.19154529205267146,0.5296415984630878,1,0.0,1.0
TALL_043,10.0,12.0,6.8580629653934455,6.955042266315167,5.150495049504951,4.755417956656347,0.9824929971988795,1.0,1.0,4.0,-2.0,-0.09697930092172147,0.39507709284860404,1,0.25,1.0
TALL_044,9.0,13.0,4.397067607897814,4.767622965272907,3.5373827601607863,3.6581880537296363,1.0,0.9958420138888889,3.0,7.0,-4.0,-0.3705553573750935,-0.12080529356884995,1,0.0,1.0
TALL_045,5.0,8.0,3.7884464309074146,4.929005382076143,3.424503882657464,4.103297176926945,1.0,1.0,1.0,4.0,-3.0,-1.1405589511687286,-0.6787932942694805,1,0.0,1.0
TALL_046,13.0,12.0,6.91076277197577,6.32973746901873,5.122950819672133,4.441039565554694,0.9502012072434608,1.0,1.0,4.0,1.0,0.5810253029570394,0.6819112541174395,1,0.0,1.0
TALL_047,15.0,17.0,10.232530147464228,8.231152087085334,7.860974688326406,5.125976748618258,1.0,0.9939024390243902,2.0,7.0,-2.0,2.0013780603788938,2.7349979397081485,1,0.0,1.0
TALL_048,5.0,8.0,2.114657981436696,2.4612398503798727,1.5306122448979589,1.6223175965665235,0.9,0.9841269841269842,2.0,4.0,-3.0,-0.34658186894317655,-0.09170535166856464,1,0.0,1.0
TALL_049,5.0,6.0,3.8081570190484006,4.470663335536754,3.3119266055045884,3.5126135216952576,0.8947368421052632,1.0,2.0,4.0,-1.0,-0.6625063164883533,-0.20068691619066925,1,0.0,1.0
TALL_050,2.0,11.0,1.4575692649810903,3.580976306011426,1.28,2.3523876734885913,1.0,0.9951463414634146,2.0,4.0,-9.0,-2.123407041030336,-1.0723876734885913,1,0.0,1.0
TALL_051,11.0,12.0,9.146816379300345,10.07888038837779,7.71604938271605,8.907312049433575,0.8523076923076923,0.989247311827957,2.0,5.0,-1.0,-0.932064009077445,-1.1912626667175248,1,0.0,1.0
TALL_052,3.0,5.0,2.3699237950373044,2.997281055194034,2.2147239263803686,2.5598907530238004,0.9473684210526316,0.9876543209876543,1.0,4.0,-2.0,-0.6273572601567294,-0.3451668266434318,1,0.0,1.0
TALL_053,12.0,21.0,9.472437773158504,15.420818901954021,7.68181818181818,12.13022351797862,0.7781065088757396,0.987421887518026,1.0,4.0,-9.0,-5.948381128795518,-4.448405336160441,1,0.0,1.0
TALL_054,6.0,12.0,1.8433284876461664,2.6959365233876786,1.3619879113498992,1.6730107095329623,0.9935897435897436,0.9924749480849343,2.0,7.0,-6.0,-0.8526080357415122,-0.3110227981830631,1,0.0,1.0
TALL_055,10.0,12.0,6.758473907126515,7.888829796833797,4.8076923076923075,6.231130630170564,1.0,0.9959840668669192,2.0,6.0,-2.0,-1.1303558897072818,-1.4234383224782565,1,0.0,1.0
TALL_056,2.0,6.0,1.1531598469792317,2.196699050923226,1.0665926748057712,1.5998461932837733,0.967741935483871,0.9937504975718494,1.0,4.0,-4.0,-1.0435392039439941,-0.5332535184780021,1,1.0,1.0
TALL_057,10.0,15.0,6.18918449985632,9.447749779426214,4.054852320675106,6.4840525328330205,0.8771121351766513,0.9862075617283951,2.0,4.0,-5.0,-3.2585652795698943,-2.429200212157914,1,0.0,1.0
TALL_058,16.0,19.0,14.337768170239968,14.555809442964257,13.071005917159765,12.302017131804364,0.9616186900292032,0.990521327014218,1.0,4.0,-3.0,-0.21804127272428886,0.7689887853554005,1,0.25,1.0
TALL_059,11.0,16.0,7.392561732678115,9.178587540033991,6.014989293361885,7.2345113750178855,0.9259522961908152,0.996894531632673,2.0,4.0,-5.0,-1.786025807355876,-1.2195220816560006,1,0.0,1.0
TALL_060,14.0,19.0,11.195101475451,12.069730051990103,9.850277264325324,9.502799483172337,0.9736986301369863,0.9974683871301068,2.0,4.0,-5.0,-0.8746285765391022,0.3474777811529872,1,0.0,1.0
TALL_061,5.0,6.0,2.9951127216586673,4.278239302747787,2.3440514469453375,3.3858202802967843,0.9286694101508917,1.0,2.0,4.0,-1.0,-1.2831265810891197,-1.0417688333514468,1,0.0,1.0
TREE_001,3.0,5.0,2.0688675133103955,3.2372251298647967,1.7569721115537846,2.5936943808797355,0.9523809523809523,1.0,1.0,2.0,-2.0,-1.1683576165544012,-0.8367222693259508,1,0.5,5.0
UNDE_037,9.0,9.0,3.6103730537255734,3.4838495626629564,2.7461578642181785,2.5290659699542783,1.0,0.9664236706689537,9.0,1.0,0.0,0.12652349106261696,0.2170918942639002,0,0.0,
UNDE_043,11.0,9.0,5.270490947468709,4.38014092267258,4.312129403797768,3.275796481217309,1.0,0.9518072289156626,9.0,1.0,2.0,0.8903500247961293,1.0363329225804594,0,0.0,
UNDE_044,6.0,7.0,2.2717375223337095,3.1455130277314685,1.6273908042229972,2.112087912087912,0.9988038277511961,0.9894760924273621,9.0,1.0,-1.0,-0.873775505397759,-0.48469710786491493,0,0.0,
UNDE_045,9.0,8.0,6.046230294214928,5.568444567664162,5.020412267471092,4.466183574879228,1.0,0.9883720930232558,7.0,1.0,1.0,0.4777857265507661,0.554228692591864,0,0.0,
UNDE_047,3.0,3.0,2.1755657534984048,2.1426532993397345,2.0666666666666664,2.0464432686654908,1.0,0.9830508474576272,3.0,1.0,0.0,0.03291245415867028,0.020223398001175674,0,0.0,
UNDE_048,11.0,9.0,4.509904686585011,4.777510805115797,3.2960773042073854,3.792426367461431,0.9971181556195965,0.9809541420118343,3.0,1.0,2.0,-0.26760611853078586,-0.4963490632540455,0,0.0,
UNDE_049,14.0,11.0,4.2119988446072965,4.03190078511264,2.5480712516220367,2.4241042345276873,0.9888888888888889,0.9758096761295482,3.0,1.0,3.0,0.1800980594946564,0.12396701709434943,0,0.0,
UNDE_050,9.0,8.0,5.88079716581785,5.176766948552462,4.4830652277200835,3.795482049213392,1.0,0.9896907216494846,3.0,1.0,1.0,0.7040302172653883,0.6875831785066917,0,0.0,
UNDE_052,8.0,8.0,6.056957889940025,5.860588964994375,5.291148240312833,5.097902097902098,1.0,0.9879554351099067,3.0,1.0,0.0,0.1963689249456504,0.193246142410735,0,0.0,
UNDE_054,6.0,4.0,2.4610700134218138,3.0465772604698267,2.183420776495278,2.8897427330437693,0.9951458632233381,0.989247311827957,3.0,1.0,2.0,-0.5855072470480129,-0.7063219565484911,0,0.0,
UNDE_055,9.0,9.0,5.268236625773375,4.785736676744363,3.8985409462764613,3.5351549483505496,0.9953488372093023,0.9807710434536714,2.0,1.0,0.0,0.4824999490290125,0.36338599792591175,0,0.0,
UNDE_056,7.0,7.0,4.975673743356856,5.097484444807823,4.340230161594289,4.4314136125654455,1.0,0.9893641888733052,3.0,1.0,0.0,-0.1218107014509675,-0.09118345097115643,0,0.0,
UNDE_057,10.0,8.0,4.849071464749014,5.34692722217695,4.051500674331955,4.706816059757236,0.997624703087886,0.993152015541525,2.0,1.0,2.0,-0.49785575742793586,-0.6553153854252818,0,0.0,
UNDE_058,8.0,8.0,3.8476360236282905,3.964618857284032,3.11786773159073,3.18412348401323,0.9955947136563876,0.9612158124569065,3.0,1.0,0.0,-0.11698283365574147,-0.06625575242249981,0,0.0,
UNDE_059,11.0,11.0,6.363527258281436,6.334611351367444,4.462336039975016,4.391650099403578,0.9947089947089947,0.9902043395828944,2.0,1.0,0.0,0.028915906913991485,0.07068594057143773,0,0.0,
UNDE_060,9.0,9.0,5.974227014778955,5.973851479626383,4.719498572669728,4.741935483870969,1.0,0.9687578735197783,3.0,1.0,0.0,0.0003755351525720485,-0.022436911201240584,0,0.0,
UNDE_061,6.0,5.0,2.9304912354991233,2.666530927104279,2.211191335740072,2.070342205323194,1.0,0.9853007688828584,2.0,1.0,1.0,0.2639603083948443,0.14084913041687797,0,0.0,
UNDE_065,8.0,8.0,4.570682627237184,5.038381499859137,3.811318933268976,4.06716818914562,1.0,0.9887669801462905,6.0,1.0,0.0,-0.46769887262195375,-0.25584925587664387,0,0.0,
UNDE_078,7.0,7.0,4.566174706143798,4.601172623628094,4.012668441862342,3.840125391849529,0.9955156950672646,0.9714285714285714,2.0,1.0,0.0,-0.03499791748429626,0.17254305001281312,0,0.0,
