plotID,insitu_mortdmg_max,insitu_peak_year,insitu_spike,insitu_burn,insitu_insect,insitu_dead_max,insitu_dist,neon_event,neon_event_year,neon_event_type,remark_year,remark,remote_dist,remote_year,remote_sev,d_fire,d_loss,d_spec,neon_dist,neon_dist_year,neon_severity,neon_dist_type,disturbed,dist_year,severity,recency
OSBS_025,0.874074074074074,2023.0,0.8305958132045088,0.0,0.0434782608695652,0.788659793814433,1,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.874074074074074,fire,1,2025.0,0.874074074074074,0.0
OSBS_026,0.9554655870445344,2022.0,0.9166306355882238,0.0,0.0188679245283018,0.8259109311740891,1,1,2025.0,fire,2022.0,1,0,,0.0,0.0,0.0,0.0,1,2025.0,0.9554655870445344,fire,1,2025.0,0.9554655870445344,0.0
OSBS_027,0.8258426966292135,2020.0,0.7107347829601487,0.0,0.0112359550561797,0.6573033707865169,1,1,2025.0,fire,2022.0,1,0,,0.0,0.0,0.0,0.0,1,2025.0,0.8258426966292135,fire,1,2025.0,0.8258426966292135,0.0
OSBS_028,0.9021739130434784,2024.0,0.8368144359192953,0.0,0.0149253731343283,0.8043478260869565,1,1,2024.0,fire,2024.0,1,0,,0.0,0.0,0.0,0.0,1,2024.0,0.9021739130434784,fire,1,2024.0,0.9021739130434784,1.0
OSBS_029,0.7101449275362319,2022.0,0.5507246376811594,0.0,0.0352941176470588,0.1594202898550724,1,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.7101449275362319,fire,1,2025.0,0.7101449275362319,0.0
OSBS_030,0.3582089552238806,2023.0,0.2708303144471815,0.0,0.0161290322580645,0.2686567164179104,1,1,2022.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2022.0,0.3582089552238806,fire,1,2022.0,0.3582089552238806,3.0
OSBS_031,0.8860759493670886,2025.0,0.6968867601778994,0.0,0.027027027027027,0.7215189873417721,1,1,2026.0,insect,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2026.0,0.8860759493670886,insect,1,2026.0,0.8860759493670886,-1.0
OSBS_032,0.6911764705882353,2023.0,0.5644159072079535,0.0,0.0147058823529411,0.391304347826087,1,1,2024.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.6911764705882353,fire,1,2024.0,0.6911764705882353,1.0
OSBS_033,0.5625,2016.0,0.353544776119403,0.0,0.0149253731343283,0.265625,1,1,2024.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.5625,fire,1,2024.0,0.5625,1.0
OSBS_034,0.7647058823529411,2016.0,0.708367854183927,0.0,0.028169014084507,0.40625,1,1,2024.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.7647058823529411,fire,1,2024.0,0.7647058823529411,1.0
OSBS_035,0.8212290502793296,2016.0,0.7449958664228273,0.0,0.05,0.4326923076923077,1,1,2024.0,fire,,0,1,2022.0,0.1587904365398111,0.0,0.0,1.0,1,2024.0,0.8212290502793296,fire,1,2024.0,0.8212290502793296,1.0
OSBS_036,0.8480000000000001,2023.0,0.5743157894736843,0.0,0.0,0.512,1,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.8480000000000001,fire,1,2025.0,0.8480000000000001,0.0
OSBS_037,0.9173553719008264,2016.0,0.8744982290436837,0.0,0.0,0.5952380952380952,1,1,2024.0,fire,2016.0,1,0,,0.0,0.0,0.0,0.0,1,2024.0,0.9173553719008264,fire,1,2024.0,0.9173553719008264,1.0
OSBS_038,0.5789473684210527,2023.0,0.448512585812357,0.0,0.0120481927710843,0.3245614035087719,1,1,2024.0,fire,2014.0,1,0,,0.0,0.0,0.0,0.0,1,2024.0,0.5789473684210527,fire,1,2024.0,0.5789473684210527,1.0
OSBS_039,0.5877862595419847,2023.0,0.3954785672342924,0.0,0.05,0.5038167938931297,1,1,2025.0,fire,,0,1,2025.0,0.101547044258581,0.0,0.0,1.0,1,2025.0,0.5877862595419847,fire,1,2025.0,0.5877862595419847,0.0
OSBS_040,0.5446428571428572,2016.0,0.3397248243559719,0.0,0.0136986301369863,0.3725490196078431,1,1,2024.0,fire,,0,1,2024.0,0.1695580764116484,0.0,0.0,1.0,1,2024.0,0.5446428571428572,fire,1,2024.0,0.5446428571428572,1.0
OSBS_041,0.9051724137931034,2016.0,0.8892993979200876,0.0,0.0,0.6597938144329897,1,1,2024.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.9051724137931034,fire,1,2024.0,0.9051724137931034,1.0
OSBS_042,0.5241935483870968,2016.0,0.3958151700087183,0.0,0.0135135135135135,0.4171428571428571,1,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.5241935483870968,fire,1,2025.0,0.5241935483870968,0.0
OSBS_043,0.5319148936170213,2016.0,0.2819148936170212,0.0,0.0238095238095238,0.3086419753086419,1,1,2025.0,fire,,0,1,2019.0,0.1295603244263102,0.0,0.0,1.0,1,2025.0,0.5319148936170213,fire,1,2025.0,0.5319148936170213,0.0
OSBS_044,0.6528497409326425,2024.0,0.3801224682053697,0.0,0.0689655172413793,0.6010362694300518,1,1,2025.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.6528497409326425,fire,1,2025.0,0.6528497409326425,0.0
OSBS_048,0.3243243243243243,2015.0,0.1021021021021021,0.0,0.0,0.2432432432432432,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2015.0,0.3243243243243243,mortality,0,,0.3243243243243243,
OSBS_049,,,0.0,,,,0,1,2017.0,flood,,0,0,,0.0,0.0,0.0,0.0,1,2017.0,0.0,flood,1,2017.0,0.0,8.0
OSBS_050,0.0,2015.0,0.0,0.0,0.0,0.0,0,1,2018.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2018.0,0.0,fire,1,2018.0,0.0,7.0
OSBS_051,0.125,2015.0,0.125,0.0,0.125,0.0,0,1,2017.0,flood,,0,1,2012.0,0.25,0.0,1.0,0.0,1,2017.0,0.125,flood,1,2017.0,0.125,8.0
OSBS_063,0.1521739130434782,2021.0,0.0,0.0,0.0217391304347826,0.0,0,1,2024.0,fire,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2024.0,0.1521739130434782,fire,1,2024.0,0.1521739130434782,1.0
OSBS_065,,,0.0,,,,0,1,2024.0,fire,,0,0,,,,,,1,2024.0,0.0,fire,1,2024.0,0.0,1.0
OSBS_066,,,0.0,,,,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,,0.0,mortality,0,,0.0,
OSBS_067,0.4411764705882353,2021.0,0.0,0.0,0.0,0.3235294117647059,1,1,2020.0,fire,2021.0,1,0,,0.0,0.0,0.0,0.0,1,2020.0,0.4411764705882353,fire,1,2020.0,0.4411764705882353,5.0
OSBS_068,,,0.0,,,,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,,0.0,mortality,0,,0.0,
OSBS_070,,,0.0,,,,0,1,2024.0,fire,,0,1,2024.0,0.1596217510906169,0.0,0.0,1.0,1,2024.0,0.0,fire,1,2024.0,0.0,1.0
OSBS_071,,,0.0,,,,0,1,2025.0,fire,,0,0,,,,,,1,2025.0,0.0,fire,1,2025.0,0.0,0.0
OSBS_072,,,0.0,,,,0,1,2024.0,fire,,0,0,,,,,,1,2024.0,0.0,fire,1,2024.0,0.0,1.0
OSBS_073,,,0.0,,,,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,,0.0,mortality,0,,0.0,
OSBS_075,,,0.0,,,,0,1,2025.0,fire,,0,0,,,,,,1,2025.0,0.0,fire,1,2025.0,0.0,0.0
RMNP_001,0.3655913978494624,2025.0,0.2013401901199937,0.0,0.0,0.1881720430107527,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3655913978494624,mortality,0,,0.3655913978494624,
RMNP_002,0.2535211267605634,2020.0,0.08018779342723,0.0,0.0142857142857142,0.2253521126760563,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2020.0,0.2535211267605634,insect,0,,0.2535211267605634,
RMNP_003,0.2580645161290322,2025.0,0.053763440860215,0.0,0.010752688172043,0.1684210526315789,0,0,,,,0,1,2013.0,0.25,0.0,1.0,0.0,0,2025.0,0.2580645161290322,insect,0,,0.2580645161290322,
RMNP_004,0.1968503937007874,2025.0,0.1181102362204724,0.0,0.0157480314960629,0.1338582677165354,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1968503937007874,insect,0,,0.1968503937007874,
RMNP_005,0.1504424778761062,2025.0,0.0580055030861902,0.0,0.0,0.0973451327433628,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1504424778761062,mortality,0,,0.1504424778761062,
RMNP_006,0.1379310344827586,2025.0,0.0337643678160919,0.0,0.0,0.0743243243243243,0,1,2018.0,natural,,0,0,,0.0,0.0,0.0,0.0,1,2018.0,0.1379310344827586,natural,1,2018.0,0.1379310344827586,7.0
RMNP_007,0.4205607476635514,2025.0,0.087227414330218,0.0,0.0093457943925233,0.3177570093457944,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.4205607476635514,insect,0,,0.4205607476635514,
RMNP_008,0.1951219512195122,2025.0,0.0652518213493823,0.0,0.0064935064935064,0.1280487804878048,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1951219512195122,insect,0,,0.1951219512195122,
RMNP_009,0.1976744186046511,2025.0,0.1535567715458276,0.0,0.0,0.127906976744186,0,0,,,,0,1,2011.0,0.25,0.0,1.0,0.0,0,2025.0,0.1976744186046511,mortality,0,,0.1976744186046511,
RMNP_010,0.1818181818181818,2025.0,0.1084848484848484,0.0,0.0053475935828877,0.0909090909090909,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1818181818181818,insect,0,,0.1818181818181818,
RMNP_011,0.4227642276422764,2025.0,0.1252435664852516,0.0,0.0,0.373015873015873,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.4227642276422764,mortality,0,,0.4227642276422764,
RMNP_012,0.24,2025.0,0.1080555555555555,0.0,0.0133333333333333,0.1266666666666666,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.24,insect,0,,0.24,
RMNP_013,0.2887700534759359,2020.0,0.0522109136909896,0.0,0.0,0.2834224598930481,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2020.0,0.2887700534759359,mortality,0,,0.2887700534759359,
RMNP_014,0.1269841269841269,2025.0,0.036075036075036,0.0,0.0,0.0793650793650793,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1269841269841269,mortality,0,,0.1269841269841269,
RMNP_015,0.1651376146788991,2018.0,0.0958306839858297,0.0,0.0091743119266055,0.1376146788990825,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.1651376146788991,insect,0,,0.1651376146788991,
RMNP_016,0.4056603773584906,2025.0,0.2494103773584906,0.0,0.0,0.203125,1,0,,,,0,1,2015.0,0.5,0.0,1.0,0.0,0,2025.0,0.4056603773584906,mortality,0,,0.4056603773584906,
RMNP_017,0.2028985507246377,2025.0,0.0416082281439925,0.0,0.0,0.144927536231884,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2028985507246377,mortality,0,,0.2028985507246377,
RMNP_018,0.4189189189189189,2020.0,0.0512718600953895,0.0,0.0135135135135135,0.3243243243243243,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2020.0,0.4189189189189189,insect,0,,0.4189189189189189,
RMNP_019,0.463855421686747,2025.0,0.372946330777656,0.0,0.0,0.253012048192771,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.463855421686747,mortality,1,2025.0,0.463855421686747,0.0
RMNP_020,0.2359550561797752,2020.0,0.0026217228464419,0.0,0.0,0.2111111111111111,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2020.0,0.2359550561797752,mortality,0,,0.2359550561797752,
RMNP_041,0.5109489051094891,2025.0,0.1543055484661324,0.0,0.0218978102189781,0.3571428571428571,1,1,2024.0,wind,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.5109489051094891,wind,1,2024.0,0.5109489051094891,1.0
RMNP_042,0.4838709677419355,2024.0,0.4235261401557286,0.0,0.0,0.0944881889763779,1,1,2024.0,wind,,0,1,2005.0,0.25,0.0,1.0,0.0,1,2024.0,0.4838709677419355,wind,1,2024.0,0.4838709677419355,1.0
RMNP_043,0.5800000000000001,2024.0,0.5305494505494506,0.0,0.0,0.0566037735849056,1,1,2024.0,wind,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.5800000000000001,wind,1,2024.0,0.5800000000000001,1.0
RMNP_044,0.825,2021.0,0.712218045112782,0.0,0.0258620689655172,0.1206896551724138,1,1,2024.0,wind,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.825,wind,1,2024.0,0.825,1.0
RMNP_045,0.5948905109489051,2024.0,0.4200653361237303,0.0,0.0167364016736401,0.1748251748251748,1,1,2024.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.5948905109489051,harvest,1,2024.0,0.5948905109489051,1.0
RMNP_046,1.0,2024.0,1.0,0.0,0.0,0.1294117647058823,1,1,2024.0,wind,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,1.0,wind,1,2024.0,1.0,1.0
RMNP_047,0.2954545454545454,2023.0,0.2954545454545454,0.0,0.0,0.2857142857142857,1,1,2024.0,wind,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.2954545454545454,wind,1,2024.0,0.2954545454545454,1.0
RMNP_048,0.2571428571428572,2023.0,0.0552197802197802,0.0,0.0,0.202020202020202,0,1,2024.0,wind,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.2571428571428572,wind,1,2024.0,0.2571428571428572,1.0
RMNP_049,0.2768595041322314,2018.0,0.2768595041322314,0.0,0.0041322314049586,0.2603305785123967,1,1,2024.0,wind,,0,0,,0.0,0.0,0.0,0.0,1,2024.0,0.2768595041322314,wind,1,2024.0,0.2768595041322314,1.0
SCBI_002,0.176,2018.0,0.0275624999999999,0.0,0.024,0.0390625,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.176,insect,0,,0.176,
SCBI_003,0.2409638554216867,2023.0,0.0063959541871188,0.0,0.0123456790123456,0.1296296296296296,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.2409638554216867,insect,0,,0.2409638554216867,
SCBI_004,0.0613496932515337,2018.0,0.0371561448644369,0.0,0.0,0.0241935483870967,0,1,2015.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2015.0,0.0613496932515337,harvest,1,2015.0,0.0613496932515337,10.0
SCBI_005,0.2105263157894736,2018.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.2105263157894736,insect,0,,0.2105263157894736,
SCBI_006,,,0.0,,,,0,1,2025.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2025.0,0.0,harvest,1,2025.0,0.0,0.0
SCBI_007,0.2912621359223301,2018.0,0.1056951256130517,0.0,0.0,0.2718446601941747,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.2912621359223301,mortality,0,,0.2912621359223301,
SCBI_008,0.0925925925925925,2023.0,0.0004873294346978,0.0,0.0092592592592592,0.0526315789473684,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.0925925925925925,insect,0,,0.0925925925925925,
SCBI_010,0.3216374269005848,2023.0,0.0716374269005847,0.0,0.0,0.2163742690058479,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.3216374269005848,mortality,0,,0.3216374269005848,
SCBI_011,0.3297872340425531,2018.0,0.144602048857368,0.0,0.0123456790123456,0.2553191489361702,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.3297872340425531,insect,0,,0.3297872340425531,
SCBI_012,,,0.0,,,,0,1,2018.0,fire,,0,1,2023.0,0.1576878980592566,0.0,0.0,1.0,1,2018.0,0.0,fire,1,2018.0,0.0,7.0
SCBI_013,0.1333333333333333,2023.0,0.0355889724310777,0.0,0.0225563909774436,0.0933333333333333,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.1333333333333333,insect,0,,0.1333333333333333,
SCBI_014,0.4390243902439025,2017.0,0.4177477944992216,0.0,0.0,0.1707317073170731,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2017.0,0.4390243902439025,mortality,1,2017.0,0.4390243902439025,8.0
SCBI_015,0.1973684210526315,2018.0,0.0672314347512617,0.0,0.0136986301369863,0.0394736842105263,0,1,2019.0,wind,,0,0,,0.0,0.0,0.0,0.0,1,2019.0,0.1973684210526315,wind,1,2019.0,0.1973684210526315,6.0
SCBI_016,0.1569767441860465,2024.0,0.0418688305169817,0.0,0.005813953488372,0.0872093023255814,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.1569767441860465,insect,0,,0.1569767441860465,
SCBI_017,0.146551724137931,2023.0,0.0036945812807882,0.0,0.0,0.0714285714285714,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.146551724137931,mortality,0,,0.146551724137931,
SCBI_018,0.2027027027027027,2017.0,0.1227027027027027,0.0,0.0,0.1351351351351351,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2017.0,0.2027027027027027,mortality,0,,0.2027027027027027,
SCBI_019,0.3571428571428571,2023.0,0.0,0.0,0.0,0.2142857142857142,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.3571428571428571,mortality,0,,0.3571428571428571,
SCBI_021,0.0714285714285714,2023.0,0.0,0.0,0.0,0.0178571428571428,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.0714285714285714,mortality,0,,0.0714285714285714,
SCBI_022,0.1777777777777777,2024.0,0.0,0.0,0.0,0.1444444444444444,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.1777777777777777,mortality,0,,0.1777777777777777,
SCBI_023,0.2,2023.0,0.2,0.0,0.0,0.2,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.2,mortality,0,,0.2,
SCBI_033,,,0.0,,,,0,1,2017.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2017.0,0.0,harvest,1,2017.0,0.0,8.0
SCBI_034,,,0.0,,,,0,1,2017.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2017.0,0.0,harvest,1,2017.0,0.0,8.0
SCBI_035,,,0.0,,,,0,1,2026.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2026.0,0.0,fire,1,2026.0,0.0,-1.0
SCBI_037,,,0.0,,,,0,1,2017.0,harvest,,0,0,,,,,,1,2017.0,0.0,harvest,1,2017.0,0.0,8.0
SCBI_038,,,0.0,,,,0,1,2026.0,fire,,0,0,,0.0,0.0,0.0,0.0,1,2026.0,0.0,fire,1,2026.0,0.0,-1.0
SCBI_039,,,0.0,,,,0,1,2017.0,harvest,,0,0,,,,,,1,2017.0,0.0,harvest,1,2017.0,0.0,8.0
SCBI_040,,,0.0,,,,0,1,2026.0,fire,,0,0,,,,,,1,2026.0,0.0,fire,1,2026.0,0.0,-1.0
SCBI_041,,,0.0,,,,0,1,2017.0,harvest,,0,0,,,,,,1,2017.0,0.0,harvest,1,2017.0,0.0,8.0
SCBI_042,,,0.0,,,,0,1,2023.0,harvest,,0,0,,,,,,1,2023.0,0.0,harvest,1,2023.0,0.0,2.0
SCBI_043,,,0.0,,,,0,1,2023.0,harvest,,0,0,,,,,,1,2023.0,0.0,harvest,1,2023.0,0.0,2.0
SCBI_044,,,0.0,,,,0,1,2018.0,fire,,0,0,,,,,,1,2018.0,0.0,fire,1,2018.0,0.0,7.0
SCBI_045,0.6235294117647059,2019.0,0.3674318507890961,0.0,0.1294117647058823,0.3943661971830985,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2019.0,0.6235294117647059,insect,1,2019.0,0.6235294117647059,6.0
SCBI_046,0.2841530054644808,2020.0,0.2072299285414039,0.0,0.0218579234972677,0.109375,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2020.0,0.2841530054644808,insect,0,,0.2841530054644808,
SCBI_047,0.3150684931506849,2025.0,0.1588184931506849,0.0,0.017391304347826,0.2054794520547945,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3150684931506849,insect,0,,0.3150684931506849,
SCBI_048,0.3370786516853933,2017.0,0.0890166361815173,0.0,0.0,0.2833333333333333,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2017.0,0.3370786516853933,mortality,0,,0.3370786516853933,
SCBI_049,0.2738095238095238,2019.0,0.1829004329004329,0.0,0.029126213592233,0.1309523809523809,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2019.0,0.2738095238095238,insect,0,,0.2738095238095238,
SCBI_050,0.4434782608695652,2025.0,0.2637029799706888,0.0,0.0439560439560439,0.3130434782608696,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.4434782608695652,insect,0,,0.4434782608695652,
SCBI_051,0.2661870503597122,2025.0,0.2129955609980101,0.0,0.0,0.2014388489208633,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.2661870503597122,mortality,0,,0.2661870503597122,
SCBI_052,0.4444444444444444,2020.0,0.3194444444444444,0.0,0.0555555555555555,0.2638888888888889,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2020.0,0.4444444444444444,insect,1,2020.0,0.4444444444444444,5.0
SCBI_053,0.32,2020.0,0.2914285714285714,0.0,0.0275229357798165,0.12,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2020.0,0.32,insect,0,,0.32,
SCBI_054,0.4100719424460431,2018.0,0.110926643300744,0.0,0.0354609929078014,0.2689655172413793,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.4100719424460431,insect,0,,0.4100719424460431,
SCBI_055,0.1990291262135922,2025.0,0.1046895035720827,0.0,0.0080645161290322,0.145631067961165,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1990291262135922,insect,0,,0.1990291262135922,
SCBI_056,0.4,2018.0,0.1722772277227723,0.0,0.0071428571428571,0.2253521126760563,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2018.0,0.4,insect,0,,0.4,
SCBI_057,0.2580645161290322,2020.0,0.1071211199026171,0.0,0.0161290322580645,0.1967213114754098,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2020.0,0.2580645161290322,insect,0,,0.2580645161290322,
SCBI_058,0.5396825396825397,2020.0,0.376891842008121,0.0,0.054054054054054,0.2567567567567567,1,0,,,,0,0,,0.0,0.0,0.0,0.0,1,2020.0,0.5396825396825397,insect,1,2020.0,0.5396825396825397,5.0
SCBI_061,0.4067796610169492,2025.0,0.1436217662801071,0.0,0.0153846153846153,0.3898305084745763,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.4067796610169492,insect,0,,0.4067796610169492,
SCBI_062,0.2222222222222222,2020.0,0.0625583566760037,0.0,0.0476190476190476,0.1219512195121951,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2020.0,0.2222222222222222,insect,0,,0.2222222222222222,
SCBI_063,0.3186813186813186,2025.0,0.2837162837162837,0.0,0.0240963855421686,0.2527472527472527,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3186813186813186,insect,0,,0.3186813186813186,
SCBI_064,0.3100775193798449,2025.0,0.270077519379845,0.0,0.0419580419580419,0.2093023255813953,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3100775193798449,insect,0,,0.3100775193798449,
SCBI_066,0.2340425531914893,2017.0,0.1016896120150187,0.0,0.0222222222222222,0.1323529411764706,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2017.0,0.2340425531914893,insect,0,,0.2340425531914893,
SCBI_067,0.4786324786324786,2021.0,0.2528260270195754,0.0,0.0363636363636363,0.2325581395348837,1,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2021.0,0.4786324786324786,insect,0,,0.4786324786324786,
SCBI_071,0.2457627118644068,2023.0,0.0,0.0,0.0084745762711864,0.0932203389830508,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2023.0,0.2457627118644068,insect,0,,0.2457627118644068,
SERC_001,0.1538461538461538,2019.0,0.0811188811188811,0.0,0.0,0.064516129032258,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2019.0,0.1538461538461538,mortality,0,,0.1538461538461538,
SERC_002,0.3103448275862069,2024.0,0.2109296229078443,0.0,0.0,0.1982758620689655,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2024.0,0.3103448275862069,mortality,0,,0.3103448275862069,
SERC_003,0.32,2024.0,0.2142307692307692,0.0,0.0,0.0933333333333333,0,0,,,,0,1,2012.0,0.75,0.0,1.0,0.0,0,2024.0,0.32,mortality,0,,0.32,
SERC_004,0.216867469879518,2019.0,0.091867469879518,0.0,0.0,0.1707317073170731,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2019.0,0.216867469879518,mortality,0,,0.216867469879518,
SERC_005,0.1428571428571428,2016.0,0.0485175202156334,0.0,0.0,0.1428571428571428,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2016.0,0.1428571428571428,mortality,0,,0.1428571428571428,
SERC_006,0.1568627450980392,2019.0,0.0647574819401444,0.0,0.006578947368421,0.135593220338983,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2019.0,0.1568627450980392,insect,0,,0.1568627450980392,
SERC_007,,,0.0,,,,0,1,2021.0,harvest,,0,1,2024.0,0.6044453649025294,0.0,0.0,1.0,1,2021.0,0.0,harvest,1,2021.0,0.0,4.0
SERC_008,,,0.0,,,,0,1,2021.0,harvest,,0,0,,0.0,0.0,0.0,0.0,1,2021.0,0.0,harvest,1,2021.0,0.0,4.0
SERC_009,0.238095238095238,2016.0,0.0175070028011204,0.0,0.0,0.1071428571428571,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2016.0,0.238095238095238,mortality,0,,0.238095238095238,
SERC_010,0.2608695652173913,2019.0,0.102974828375286,0.0,0.0,0.0434782608695652,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2019.0,0.2608695652173913,mortality,0,,0.2608695652173913,
SERC_011,0.1489361702127659,2025.0,0.0041993281075027,0.0,0.0,0.1029411764705882,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1489361702127659,mortality,0,,0.1489361702127659,
SERC_012,0.2745098039215686,2016.0,0.0970904490828589,0.0,0.0,0.1764705882352941,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2016.0,0.2745098039215686,mortality,0,,0.2745098039215686,
SERC_013,0.1785714285714285,2019.0,0.0168067226890756,0.0,0.0,0.1176470588235294,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2019.0,0.1785714285714285,mortality,0,,0.1785714285714285,
SERC_014,0.1864406779661017,2019.0,0.1109689798528941,0.0,0.0,0.0847457627118644,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2019.0,0.1864406779661017,mortality,0,,0.1864406779661017,
SERC_016,0.1666666666666666,2025.0,0.1028368794326241,0.0,0.0,0.0425531914893617,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.1666666666666666,mortality,0,,0.1666666666666666,
SERC_017,0.3015873015873015,2025.0,0.1938949938949938,0.0,0.0,0.1,0,0,,,,0,0,,0.0,0.0,0.0,0.0,0,2025.0,0.3015873015873015,mortality,0,,0.3015873015873015,
